"muni_code" "ayear" "cover_class" "area_ha"
"2110104" "2006" 12 3640.932
"2110104" "2006" 15 298.673
"2110104" "2006" 21 1084.572
"2110104" "2006" 24 380.053
"2110104" "2006" 25 146.435
"2110104" "2006" 33 1156.946
"2110104" "2006" 39 337.856
"2110104" "2006" 41 46.136
"2110104" "2007" 3 60400.84
"2110104" "2007" 4 75512.819
"2110104" "2007" 11 307.246
"2110104" "2007" 12 3700.379
"2110104" "2007" 15 315.093
"2110104" "2007" 21 1108.756
"2110104" "2007" 24 386.21
"2110104" "2007" 25 139.476
"2110104" "2007" 33 1113.309
"2110104" "2007" 39 158.759
"2110104" "2007" 41 333.751
"2110104" "2008" 3 60394.227
"2110104" "2008" 4 75244.386
"2110104" "2008" 11 299.393
"2110104" "2008" 12 3700.014
"2110104" "2008" 15 214.611
"2110104" "2008" 21 1145.077
"2110104" "2008" 24 390.047
"2110104" "2008" 25 152.682
"2110104" "2008" 33 1175.595
"2110104" "2008" 39 352.868
"2110104" "2008" 41 407.738
"2110104" "2009" 3 59904.947
"2110104" "2009" 4 74986.822
"2110104" "2009" 9 545.679
"2110104" "2009" 11 290.469
"2110104" "2009" 12 3758.113
"2110104" "2009" 15 228.888
"2110104" "2009" 21 1118.658
"2110104" "2009" 24 391.118
"2110104" "2009" 25 124.663
"2110104" "2009" 33 1157.123
"2110104" "2009" 39 340.818
"2110104" "2009" 41 629.339
"2110104" "2010" 3 59452.438
"2110104" "2010" 4 71902.494
"2110104" "2010" 9 4235.84
"2110104" "2010" 11 285.918
"2110104" "2010" 12 3738.74
"2110104" "2010" 15 298.848
"2110104" "2010" 21 886.701
"2110104" "2010" 24 392.1
"2110104" "2010" 25 159.564
"2110104" "2010" 33 1070.563
"2110104" "2010" 39 211.228
"2110104" "2010" 41 842.204
"2110104" "2011" 3 59342.125
"2110104" "2011" 4 72084.83
"2110104" "2011" 9 4284.215
"2110104" "2011" 11 284.222
"2110104" "2011" 12 3699.562
"2110104" "2011" 15 307.503
"2110104" "2011" 21 837.521
"2110104" "2011" 24 393.26
"2110104" "2011" 25 147.962
"2110104" "2011" 33 1049.682
"2110104" "2011" 39 124.487
"2110104" "2011" 41 921.27
"2110104" "2012" 3 59622.106
"2110104" "2012" 4 71333.525
"2110104" "2012" 9 4851.838
"2110104" "2012" 11 278.065
"2110104" "2012" 12 3479.849
"2110104" "2012" 15 259.502
"2110104" "2012" 21 960.662
"2110104" "2012" 24 393.528
"2110104" "2012" 25 96.286
"2110104" "2012" 33 986.95
"2110104" "2012" 39 124.131
"2110104" "2012" 41 1090.198
"2110104" "2013" 3 59767.934
"2110104" "2013" 4 70313.148
"2110104" "2013" 9 5746.556
"2110104" "2013" 11 276.37
"2110104" "2013" 12 3446.209
"2110104" "2013" 15 481.72
"2110104" "2013" 21 941.138
"2110104" "2013" 24 394.42
"2110104" "2013" 25 124.751
"2110104" "2013" 33 956.788
"2110104" "2013" 39 187.758
"2110104" "2013" 41 839.848
"2110104" "2014" 3 59492.078
"2110104" "2014" 4 69293.74
"2110104" "2014" 9 6630.042
"2110104" "2014" 11 273.603
"2110104" "2014" 12 3351.619
"2110104" "2014" 15 767.576
"2110104" "2014" 21 701.984
"2110104" "2014" 24 395.045
"2110104" "2014" 25 119.842
"2110104" "2014" 33 908.512
"2110104" "2014" 39 976.007
"2110104" "2014" 41 566.59
"2110104" "2015" 3 59282.828
"2110104" "2015" 4 68272.941
"2110104" "2015" 9 7437.322
"2110104" "2015" 11 272.265
"2110104" "2015" 12 3254.07
"2110104" "2015" 15 984.797
"2110104" "2015" 21 929.574
"2110104" "2015" 24 397.811
"2110104" "2015" 25 95.392
"2110104" "2015" 33 867.82
"2110104" "2015" 39 1136.557
"2110104" "2015" 41 545.261
"2110104" "2016" 3 59347.438
"2110104" "2016" 4 67376.355
"2110104" "2016" 9 7796.29
"2110104" "2016" 11 262.894
"2110104" "2016" 12 3220.869
"2110104" "2016" 15 1122.228
"2110104" "2016" 21 911.369
"2110104" "2016" 24 399.149
"2110104" "2016" 25 81.739
"2110104" "2016" 33 865.322
"2110104" "2016" 39 1450.718
"2110104" "2016" 41 642.267
"2110104" "2017" 3 59336.449
"2110104" "2017" 4 66577.242
"2110104" "2017" 9 7982.995
"2110104" "2017" 11 249.42
"2110104" "2017" 12 3132.695
"2110104" "2017" 15 1251.251
"2110104" "2017" 21 1024.604
"2110104" "2017" 24 400.131
"2110104" "2017" 25 86.826
"2110104" "2017" 33 851.401
"2110104" "2017" 39 1734.472
"2110104" "2017" 41 849.153
"2110104" "2018" 3 59446.125
"2110104" "2018" 4 65667.621
"2110104" "2018" 9 8514.652
"2110104" "2018" 11 241.477
"2110104" "2018" 12 3029.703
"2110104" "2018" 15 1204.552
"2110104" "2018" 21 911.349
"2110104" "2018" 24 400.399
"2110104" "2018" 25 111.99
"2110104" "2018" 33 897.447
"2110104" "2018" 39 1687.719
"2110104" "2018" 41 1363.603
"2110104" "2019" 3 59430.478
"2110104" "2019" 4 63389.857
"2110104" "2019" 9 10796.277
"2110104" "2019" 11 237.104
"2110104" "2019" 12 2930.192
"2110104" "2019" 15 1125.567
"2110104" "2019" 21 668.347
"2110104" "2019" 24 400.845
"2110104" "2019" 25 123.949
"2110104" "2019" 33 900.124
"2110104" "2019" 39 1756.5
"2110104" "2019" 41 1717.4
"2110104" "2020" 3 59850.82
"2110104" "2020" 4 62628.339
"2110104" "2020" 9 10797.883
"2110104" "2020" 11 234.338
"2110104" "2020" 12 2916.362
"2110104" "2020" 15 1136.541
"2110104" "2020" 21 709.399
"2110104" "2020" 24 403.254
"2110104" "2020" 25 245.759
"2110104" "2020" 33 759.398
"2110104" "2020" 39 2380.221
"2110104" "2020" 41 1414.322
"2110401" "1985" 3 88541.136
"2110401" "1985" 4 3156.406
"2110401" "1985" 11 687.048
"2110401" "1985" 12 404.043
"2110401" "1985" 15 3.391
"2110401" "1985" 21 76.305
"2110401" "1985" 24 105.583
"2110401" "1985" 25 8.836
"2110401" "1985" 33 163.065
"2110401" "1986" 3 88459.473
"2110401" "1986" 4 3128.202
"2110401" "1986" 11 685.798
"2110401" "1986" 12 317.822
"2110401" "1986" 15 1.785
"2110401" "1986" 21 69.7
"2110401" "1986" 24 216.879
"2110401" "1986" 25 8.033
"2110401" "1986" 33 258.121
"2110401" "1987" 3 88394.327
"2110401" "1987" 4 3228.603
"2110401" "1987" 11 668.215
"2110401" "1987" 12 300.508
"2110401" "1987" 15 0.535
"2110401" "1987" 21 63.095
"2110401" "1987" 24 246.867
"2110401" "1987" 25 11.424
"2110401" "1987" 33 232.238
"2110401" "1988" 3 88261.344
"2110401" "1988" 4 3382.202
"2110401" "1988" 11 676.783
"2110401" "1988" 12 294.886
"2110401" "1988" 15 0.446
"2110401" "1988" 21 44.352
"2110401" "1988" 24 265.878
"2110401" "1988" 25 8.39
"2110401" "1988" 33 211.532
"2110401" "1989" 3 88129.249
"2110401" "1989" 4 3497.251
"2110401" "1989" 11 681.067
"2110401" "1989" 12 285.425
"2110401" "1989" 15 1.785
"2110401" "1989" 21 41.496
"2110401" "1989" 24 275.427
"2110401" "1989" 25 1.696
"2110401" "1989" 33 232.417
"2110401" "1990" 3 88144.153
"2110401" "1990" 4 3497.964
"2110401" "1990" 11 702.398
"2110401" "1990" 12 277.571
"2110401" "1990" 21 32.036
"2110401" "1990" 24 277.926
"2110401" "1990" 25 2.945
"2110401" "1990" 33 210.819
"2110401" "1991" 3 88106.763
"2110401" "1991" 4 3535.627
"2110401" "1991" 11 691.777
"2110401" "1991" 12 269.627
"2110401" "1991" 21 54.701
"2110401" "1991" 24 286.138
"2110401" "1991" 25 3.213
"2110401" "1991" 33 197.967
"2110401" "1992" 3 88155.579
"2110401" "1992" 4 3493.952
"2110401" "1992" 11 687.85
"2110401" "1992" 12 287.479
"2110401" "1992" 21 62.108
"2110401" "1992" 24 291.671
"2110401" "1992" 25 4.016
"2110401" "1992" 33 163.158
"2110401" "1993" 3 88185.479
"2110401" "1993" 4 3456.644
"2110401" "1993" 11 687.582
"2110401" "1993" 12 296.583
"2110401" "1993" 15 1.428
"2110401" "1993" 21 62.107
"2110401" "1993" 24 313.27
"2110401" "1993" 25 1.696
"2110401" "1993" 33 141.023
"2110401" "1994" 3 88154.243
"2110401" "1994" 4 3486.274
"2110401" "1994" 11 688.206
"2110401" "1994" 12 269.003
"2110401" "1994" 15 3.569
"2110401" "1994" 21 58.628
"2110401" "1994" 24 316.215
"2110401" "1994" 25 3.748
"2110401" "1994" 33 165.926
"2110401" "1995" 3 88004.657
"2110401" "1995" 4 3642.818
"2110401" "1995" 11 684.636
"2110401" "1995" 12 271.592
"2110401" "1995" 15 14.903
"2110401" "1995" 21 44.352
"2110401" "1995" 24 319.874
"2110401" "1995" 25 5.534
"2110401" "1995" 33 157.446
"2110401" "1996" 3 87837.685
"2110401" "1996" 4 3803.275
"2110401" "1996" 11 671.338
"2110401" "1996" 12 266.682
"2110401" "1996" 15 20.793
"2110401" "1996" 21 37.659
"2110401" "1996" 24 328.085
"2110401" "1996" 25 3.035
"2110401" "1996" 33 177.261
"2110401" "1997" 3 87790.468
"2110401" "1997" 4 3880.656
"2110401" "1997" 11 650.186
"2110401" "1997" 12 271.501
"2110401" "1997" 15 21.595
"2110401" "1997" 21 16.063
"2110401" "1997" 24 335.85
"2110401" "1997" 25 1.964
"2110401" "1997" 33 177.529
"2110401" "1998" 3 87808.857
"2110401" "1998" 4 3880.92
"2110401" "1998" 11 643.938
"2110401" "1998" 12 281.587
"2110401" "1998" 15 20.256
"2110401" "1998" 21 13.297
"2110401" "1998" 24 341.562
"2110401" "1998" 25 3.392
"2110401" "1998" 33 152.003
"2110401" "1999" 3 87846.164
"2110401" "1999" 4 3870.209
"2110401" "1999" 11 611.987
"2110401" "1999" 12 272.573
"2110401" "1999" 15 11.243
"2110401" "1999" 21 14.457
"2110401" "1999" 24 342.455
"2110401" "1999" 25 3.213
"2110401" "1999" 33 173.512
"2110401" "2000" 3 87830.723
"2110401" "2000" 4 3928.935
"2110401" "2000" 11 589.675
"2110401" "2000" 12 287.3
"2110401" "2000" 15 7.317
"2110401" "2000" 21 12.94
"2110401" "2000" 24 343.169
"2110401" "2000" 25 2.945
"2110401" "2000" 33 142.81
"2110401" "2001" 3 88042.873
"2110401" "2001" 4 3732.045
"2110401" "2001" 11 577.269
"2110401" "2001" 12 298.189
"2110401" "2001" 15 7.852
"2110401" "2001" 21 11.958
"2110401" "2001" 24 347.096
"2110401" "2001" 25 2.945
"2110401" "2001" 33 125.584
"2110401" "2002" 3 88090.442
"2110401" "2002" 4 3683.405
"2110401" "2002" 11 568.701
"2110401" "2002" 12 297.386
"2110401" "2002" 15 6.96
"2110401" "2002" 21 12.672
"2110401" "2002" 24 349.863
"2110401" "2002" 25 3.838
"2110401" "2002" 33 132.545
"2110401" "2003" 3 88169.61
"2110401" "2003" 4 3639.046
"2110401" "2003" 11 535.5
"2110401" "2003" 12 300.866
"2110401" "2003" 15 7.228
"2110401" "2003" 21 12.94
"2110401" "2003" 24 351.737
"2110401" "2003" 25 3.302
"2110401" "2003" 33 125.585
"2110401" "2004" 3 88220.571
"2110401" "2004" 4 3594.421
"2110401" "2004" 11 524.523
"2110401" "2004" 12 289.799
"2110401" "2004" 15 4.64
"2110401" "2004" 21 17.312
"2110401" "2004" 24 352.54
"2110401" "2004" 25 3.927
"2110401" "2004" 33 138.079
"2110401" "2005" 3 88078.672
"2110401" "2005" 4 3656.451
"2110401" "2005" 11 513.367
"2110401" "2005" 12 312.469
"2110401" "2005" 15 5.265
"2110401" "2005" 21 108.338
"2110401" "2005" 24 353.522
"2110401" "2005" 25 3.659
"2110401" "2005" 33 114.07
"2110401" "2006" 3 88050.029
"2110401" "2006" 4 3650.024
"2110401" "2006" 11 487.305
"2110401" "2006" 12 337.097
"2110401" "2006" 15 6.246
"2110401" "2006" 21 127.614
"2110401" "2006" 24 358.788
"2110401" "2006" 25 3.124
"2110401" "2006" 33 125.585
"2110401" "2007" 3 87810.854
"2110401" "2007" 4 3768.546
"2110401" "2007" 11 478.202
"2110401" "2007" 12 343.612
"2110401" "2007" 15 10.084
"2110401" "2007" 21 243.448
"2110401" "2007" 24 360.305
"2110401" "2007" 25 2.32
"2110401" "2007" 33 128.44
"2110401" "2008" 3 87724.106
"2110401" "2008" 4 3828.344
"2110401" "2008" 11 466.689
"2110401" "2008" 12 369.045
"2110401" "2008" 15 12.761
"2110401" "2008" 21 245.947
"2110401" "2008" 24 365.392
"2110401" "2008" 25 1.16
"2110401" "2008" 33 132.368
"2110401" "2009" 3 87686.713
"2110401" "2009" 4 3817.366
"2110401" "2009" 11 464.637
"2110401" "2009" 12 408.848
"2110401" "2009" 15 40.604
"2110401" "2009" 21 218.283
"2110401" "2009" 24 368.337
"2110401" "2009" 25 7.319
"2110401" "2009" 33 132.992
"2110401" "2009" 39 0.714
"2110401" "2010" 3 87618.346
"2110401" "2010" 4 3876.095
"2110401" "2010" 9 6.159
"2110401" "2010" 11 468.564
"2110401" "2010" 12 388.949
"2110401" "2010" 15 81.655
"2110401" "2010" 21 202.487
"2110401" "2010" 24 373.871
"2110401" "2010" 25 2.053
"2110401" "2010" 33 126.209
"2110401" "2010" 39 1.428
"2110401" "2011" 3 87570.6
"2110401" "2011" 4 3848.97
"2110401" "2011" 9 6.159
"2110401" "2011" 11 466.6
"2110401" "2011" 12 401.979
"2110401" "2011" 15 100.752
"2110401" "2011" 21 199.63
"2110401" "2011" 24 375.299
"2110401" "2011" 25 2.945
"2110401" "2011" 33 114.963
"2110401" "2011" 39 57.916
"2110401" "2012" 3 87509.553
"2110401" "2012" 4 3856.472
"2110401" "2012" 9 6.159
"2110401" "2012" 11 469.01
"2110401" "2012" 12 357.896
"2110401" "2012" 15 88.615
"2110401" "2012" 21 71.035
"2110401" "2012" 24 375.835
"2110401" "2012" 25 0.179
"2110401" "2012" 33 107.108
"2110401" "2012" 39 122.793
"2110401" "2012" 41 181.159
"2110401" "2013" 3 87526.597
"2110401" "2013" 4 3835.858
"2110401" "2013" 9 6.873
"2110401" "2013" 11 461.156
"2110401" "2013" 12 368.429
"2110401" "2013" 15 94.238
"2110401" "2013" 21 64.789
"2110401" "2013" 24 378.512
"2110401" "2013" 25 0.446
"2110401" "2013" 33 89.525
"2110401" "2013" 39 154.563
"2110401" "2013" 41 164.827
"2110401" "2014" 3 87394.588
"2110401" "2014" 4 3953.499
"2110401" "2014" 9 8.39
"2110401" "2014" 11 457.051
"2110401" "2014" 12 378.781
"2110401" "2014" 15 88.972
"2110401" "2014" 21 70.5
"2110401" "2014" 24 380.119
"2110401" "2014" 25 1.071
"2110401" "2014" 33 88.008
"2110401" "2014" 39 127.703
"2110401" "2014" 41 197.131
"2110401" "2015" 3 87318.462
"2110401" "2015" 4 3977.326
"2110401" "2015" 9 9.014
"2110401" "2015" 11 460.264
"2110401" "2015" 12 416.177
"2110401" "2015" 15 79.423
"2110401" "2015" 21 88.705
"2110401" "2015" 24 380.476
"2110401" "2015" 25 1.428
"2110401" "2015" 33 67.3
"2110401" "2015" 39 132.879
"2110401" "2015" 41 214.359
"2110401" "2016" 3 87192.91
"2110401" "2016" 4 3890.668
"2110401" "2016" 9 9.014
"2110401" "2016" 11 437.683
"2110401" "2016" 12 432.777
"2110401" "2016" 15 66.305
"2110401" "2016" 21 321.889
"2110401" "2016" 24 380.743
"2110401" "2016" 25 1.607
"2110401" "2016" 33 57.481
"2110401" "2016" 39 126.276
"2110401" "2016" 41 228.459
"2110401" "2017" 3 87221.917
"2110401" "2017" 4 3818.286
"2110401" "2017" 9 9.193
"2110401" "2017" 11 423.76
"2110401" "2017" 12 424.568
"2110401" "2017" 15 63.091
"2110401" "2017" 21 330.456
"2110401" "2017" 24 382.528
"2110401" "2017" 25 1.607
"2110401" "2017" 33 57.927
"2110401" "2017" 39 208.56
"2110401" "2017" 41 203.918
"2110401" "2018" 3 87225.847
"2110401" "2018" 4 3794.543
"2110401" "2018" 9 10.174
"2110401" "2018" 11 418.673
"2110401" "2018" 12 399.4
"2110401" "2018" 15 62.199
"2110401" "2018" 21 362.763
"2110401" "2018" 24 383.599
"2110401" "2018" 25 1.607
"2110401" "2018" 33 69.174
"2110401" "2018" 39 193.656
"2110401" "2018" 41 224.176
"2110401" "2019" 3 87546.535
"2110401" "2019" 4 3461.452
"2110401" "2019" 9 34.893
"2110401" "2019" 11 412.961
"2110401" "2019" 12 372.447
"2110401" "2019" 15 60.146
"2110401" "2019" 21 357.32
"2110401" "2019" 24 383.599
"2110401" "2019" 25 1.964
"2110401" "2019" 33 81.849
"2110401" "2019" 39 228.815
"2110401" "2019" 41 203.83
"2110401" "2020" 3 87647.56
"2110401" "2020" 4 3271.261
"2110401" "2020" 9 34.893
"2110401" "2020" 11 417.602
"2110401" "2020" 12 377.449
"2110401" "2020" 15 45.69
"2110401" "2020" 21 212.129
"2110401" "2020" 24 385.92
"2110401" "2020" 25 9.729
"2110401" "2020" 33 76.226
"2110401" "2020" 39 543.128
"2110401" "2020" 41 124.227
"2112605" "1985" 3 121473.136
"2112605" "1985" 4 44374.469
"2112605" "1985" 11 316.289
"2112605" "1985" 12 4257.514
"2112605" "1985" 21 64.262
"2112605" "1985" 25 7.676
"2112605" "1985" 33 98.178
"2112605" "1986" 3 121335.954
"2112605" "1986" 4 44345.906
"2112605" "1986" 11 317.36
"2112605" "1986" 12 4145.044
"2112605" "1986" 21 61.584
"2112605" "1986" 24 148.62
"2112605" "1986" 25 6.426
"2112605" "1986" 33 230.63
"2112605" "1987" 3 121041.252
"2112605" "1987" 4 44704.063
"2112605" "1987" 11 314.145
"2112605" "1987" 12 4097.029
"2112605" "1987" 21 55.694
"2112605" "1987" 24 184.77
"2112605" "1987" 25 3.838
"2112605" "1987" 33 190.732
"2112605" "1988" 3 121187.197
"2112605" "1988" 4 44681.742
"2112605" "1988" 11 326.995
"2112605" "1988" 12 4031.065
"2112605" "1988" 21 20.528
"2112605" "1988" 24 196.999
"2112605" "1988" 25 1.25
"2112605" "1988" 33 145.748
"2112605" "1989" 3 121271.295
"2112605" "1989" 4 44674.499
"2112605" "1989" 11 340.113
"2112605" "1989" 12 3974.652
"2112605" "1989" 21 13.12
"2112605" "1989" 24 202.622
"2112605" "1989" 33 115.221
"2112605" "1990" 3 121475.428
"2112605" "1990" 4 44492.946
"2112605" "1990" 11 347.252
"2112605" "1990" 12 3930.202
"2112605" "1990" 21 2.231
"2112605" "1990" 24 204.854
"2112605" "1990" 33 138.61
"2112605" "1991" 3 121613.327
"2112605" "1991" 4 44366.56
"2112605" "1991" 11 342.253
"2112605" "1991" 12 3920.92
"2112605" "1991" 21 3.124
"2112605" "1991" 24 207.175
"2112605" "1991" 33 138.166
"2112605" "1992" 3 121961.42
"2112605" "1992" 4 44052.471
"2112605" "1992" 11 330.65
"2112605" "1992" 12 3918.152
"2112605" "1992" 21 1.964
"2112605" "1992" 24 214.316
"2112605" "1992" 33 112.55
"2112605" "1993" 3 122025.769
"2112605" "1993" 4 44038.906
"2112605" "1993" 11 324.938
"2112605" "1993" 12 3910.923
"2112605" "1993" 21 2.588
"2112605" "1993" 24 219.939
"2112605" "1993" 33 68.459
"2112605" "1994" 3 121964.274
"2112605" "1994" 4 44088.353
"2112605" "1994" 11 324.314
"2112605" "1994" 12 3915.207
"2112605" "1994" 21 3.035
"2112605" "1994" 24 240.469
"2112605" "1994" 33 55.872
"2112605" "1995" 3 121614.997
"2112605" "1995" 4 44418.442
"2112605" "1995" 11 320.833
"2112605" "1995" 12 3956.71
"2112605" "1995" 21 3.213
"2112605" "1995" 24 245.111
"2112605" "1995" 33 32.218
"2112605" "1996" 3 121438.09
"2112605" "1996" 4 44510.108
"2112605" "1996" 11 316.371
"2112605" "1996" 12 3976.077
"2112605" "1996" 15 0.536
"2112605" "1996" 21 5.802
"2112605" "1996" 24 265.819
"2112605" "1996" 33 78.721
"2112605" "1997" 3 121244.397
"2112605" "1997" 4 44714.955
"2112605" "1997" 11 295.844
"2112605" "1997" 12 3977.594
"2112605" "1997" 15 2.499
"2112605" "1997" 21 4.82
"2112605" "1997" 24 269.568
"2112605" "1997" 33 81.845
"2112605" "1998" 3 121122.653
"2112605" "1998" 4 44866.955
"2112605" "1998" 11 299.77
"2112605" "1998" 12 3992.145
"2112605" "1998" 15 1.16
"2112605" "1998" 21 12.496
"2112605" "1998" 24 272.96
"2112605" "1998" 25 0.089
"2112605" "1998" 33 23.294
"2112605" "1999" 3 121164.605
"2112605" "1999" 4 44829.733
"2112605" "1999" 11 297.54
"2112605" "1999" 12 3977.953
"2112605" "1999" 15 1.339
"2112605" "1999" 21 3.213
"2112605" "1999" 24 274.924
"2112605" "1999" 25 0.089
"2112605" "1999" 33 42.127
"2112605" "2000" 3 120911.109
"2112605" "2000" 4 45083.671
"2112605" "2000" 11 288.259
"2112605" "2000" 12 3980.541
"2112605" "2000" 15 1.428
"2112605" "2000" 21 1.874
"2112605" "2000" 24 312.146
"2112605" "2000" 25 0.089
"2112605" "2000" 33 12.406
"2112605" "2001" 3 121142.906
"2112605" "2001" 4 44843.125
"2112605" "2001" 11 278.264
"2112605" "2001" 12 3992.322
"2112605" "2001" 15 1.428
"2112605" "2001" 21 3.392
"2112605" "2001" 24 324.375
"2112605" "2001" 25 0.892
"2112605" "2001" 33 4.82
"2112605" "2002" 3 121414.685
"2112605" "2002" 4 44560.455
"2112605" "2002" 11 270.679
"2112605" "2002" 12 3996.785
"2112605" "2002" 15 1.874
"2112605" "2002" 21 6.693
"2112605" "2002" 24 331.694
"2112605" "2002" 25 1.517
"2112605" "2002" 33 7.14
"2112605" "2003" 3 121517.963
"2112605" "2003" 4 44437.096
"2112605" "2003" 11 264.165
"2112605" "2003" 12 4012.312
"2112605" "2003" 15 3.303
"2112605" "2003" 21 5.622
"2112605" "2003" 24 341.781
"2112605" "2003" 25 1.517
"2112605" "2003" 33 7.765
"2112605" "2004" 3 121522.16
"2112605" "2004" 4 44413.355
"2112605" "2004" 11 257.293
"2112605" "2004" 12 4023.288
"2112605" "2004" 15 2.678
"2112605" "2004" 21 19.99
"2112605" "2004" 24 344.637
"2112605" "2004" 25 1.517
"2112605" "2004" 33 6.605
"2112605" "2005" 3 121574.913
"2112605" "2005" 4 44375.501
"2112605" "2005" 11 243.996
"2112605" "2005" 12 4029.269
"2112605" "2005" 15 1.25
"2112605" "2005" 21 4.195
"2112605" "2005" 24 356.509
"2112605" "2005" 25 0.714
"2112605" "2005" 33 5.177
"2112605" "2006" 3 121440.763
"2112605" "2006" 4 44508.936
"2112605" "2006" 11 229.448
"2112605" "2006" 12 4040.782
"2112605" "2006" 15 1.071
"2112605" "2006" 21 5.355
"2112605" "2006" 24 359.812
"2112605" "2006" 25 0.714
"2112605" "2006" 33 4.642
"2112605" "2007" 3 121169.609
"2112605" "2007" 4 44767.506
"2112605" "2007" 11 219.809
"2112605" "2007" 12 4051.133
"2112605" "2007" 15 0.536
"2112605" "2007" 21 10.444
"2112605" "2007" 24 366.506
"2112605" "2007" 25 0.625
"2112605" "2007" 33 5.355
"2112605" "2008" 3 120838.03
"2112605" "2008" 4 45006.443
"2112605" "2008" 11 215.971
"2112605" "2008" 12 4063.183
"2112605" "2008" 15 0.714
"2112605" "2008" 21 88.269
"2112605" "2008" 24 368.916
"2112605" "2008" 25 4.373
"2112605" "2008" 33 5.623
"2112605" "2009" 3 120715.635
"2112605" "2009" 4 45104.288
"2112605" "2009" 9 9.014
"2112605" "2009" 11 214.097
"2112605" "2009" 12 4064.526
"2112605" "2009" 15 4.017
"2112605" "2009" 21 95.767
"2112605" "2009" 24 372.576
"2112605" "2009" 25 5.801
"2112605" "2009" 33 5.801
"2112605" "2010" 3 119965.715
"2112605" "2010" 4 43845.701
"2112605" "2010" 9 2037.869
"2112605" "2010" 11 216.685
"2112605" "2010" 12 4024.812
"2112605" "2010" 15 5.356
"2112605" "2010" 21 97.998
"2112605" "2010" 24 378.2
"2112605" "2010" 25 15.799
"2112605" "2010" 33 3.391
"2112605" "2011" 3 119615.71
"2112605" "2011" 4 43879.911
"2112605" "2011" 9 2085.443
"2112605" "2011" 11 215.168
"2112605" "2011" 12 4072.923
"2112605" "2011" 15 5.356
"2112605" "2011" 21 318.105
"2112605" "2011" 24 380.967
"2112605" "2011" 25 15.977
"2112605" "2011" 33 1.964
"2112605" "2012" 3 119716.199
"2112605" "2012" 4 43035.44
"2112605" "2012" 9 2565.353
"2112605" "2012" 11 211.241
"2112605" "2012" 12 4057.13
"2112605" "2012" 15 4.82
"2112605" "2012" 21 328.284
"2112605" "2012" 24 384.983
"2112605" "2012" 25 7.051
"2112605" "2012" 33 1.607
"2112605" "2012" 39 4.016
"2112605" "2012" 41 275.4
"2112605" "2013" 3 119657.017
"2112605" "2013" 4 42480.423
"2112605" "2013" 9 2799.65
"2112605" "2013" 11 207.225
"2112605" "2013" 12 4194.764
"2112605" "2013" 15 12.496
"2112605" "2013" 21 280.351
"2112605" "2013" 24 391.946
"2112605" "2013" 25 23.296
"2112605" "2013" 39 26.242
"2112605" "2013" 41 518.113
"2112605" "2014" 3 119554.371
"2112605" "2014" 4 41936.865
"2112605" "2014" 9 3302.324
"2112605" "2014" 11 205.797
"2112605" "2014" 12 4211.547
"2112605" "2014" 15 19.548
"2112605" "2014" 21 227.509
"2112605" "2014" 24 401.497
"2112605" "2014" 25 23.742
"2112605" "2014" 39 43.916
"2112605" "2014" 41 664.407
"2112605" "2015" 3 119751.019
"2112605" "2015" 4 41559.519
"2112605" "2015" 9 3447.622
"2112605" "2015" 11 204.012
"2112605" "2015" 12 4130.413
"2112605" "2015" 15 15.799
"2112605" "2015" 21 216.526
"2112605" "2015" 24 402.3
"2112605" "2015" 25 20.797
"2112605" "2015" 39 100.149
"2112605" "2015" 41 743.368
"2112605" "2016" 3 119851.075
"2112605" "2016" 4 41242.056
"2112605" "2016" 9 3549.276
"2112605" "2016" 11 183.664
"2112605" "2016" 12 4018.31
"2112605" "2016" 15 16.156
"2112605" "2016" 21 204.387
"2112605" "2016" 24 404.264
"2112605" "2016" 25 15.263
"2112605" "2016" 39 387.647
"2112605" "2016" 41 719.426
"2112605" "2017" 3 119895.53
"2112605" "2017" 4 40995.37
"2112605" "2017" 9 3620.049
"2112605" "2017" 11 177.328
"2112605" "2017" 12 3982.875
"2112605" "2017" 15 14.817
"2112605" "2017" 21 156.015
"2112605" "2017" 24 406.049
"2112605" "2017" 25 13.746
"2112605" "2017" 39 664.769
"2112605" "2017" 41 664.975
"2112605" "2018" 3 119817.44
"2112605" "2018" 4 40604.1
"2112605" "2018" 9 4120.662
"2112605" "2018" 11 175.276
"2112605" "2018" 12 3983.589
"2112605" "2018" 15 12.318
"2112605" "2018" 21 125.936
"2112605" "2018" 24 415.6
"2112605" "2018" 25 15.263
"2112605" "2018" 39 525.343
"2112605" "2018" 41 795.996
"2112605" "2019" 3 119463.722
"2112605" "2019" 4 38655.618
"2112605" "2019" 9 6417.775
"2112605" "2019" 11 170.992
"2112605" "2019" 12 3962.169
"2112605" "2019" 15 21.063
"2112605" "2019" 21 97.019
"2112605" "2019" 24 415.421
"2112605" "2019" 25 16.424
"2112605" "2019" 33 0.625
"2112605" "2019" 39 558.283
"2112605" "2019" 41 812.413
"2112605" "2020" 3 119583.598
"2112605" "2020" 4 38422.657
"2112605" "2020" 9 6418.4
"2112605" "2020" 11 172.152
"2112605" "2020" 12 3942.088
"2112605" "2020" 15 29.897
"2112605" "2020" 21 61.138
"2112605" "2020" 24 424.437
"2112605" "2020" 25 14.996
"2112605" "2020" 33 0.536
"2112605" "2020" 39 1002.79
"2112605" "2020" 41 518.834
